county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail_ebt,issuances_contract_otc,issuances_other_otc,issuances_total,val_issuances_fed_only,val_issuances_fed_st_fed,val_issuances_fed_st_st,val_issuences_st_only,val_issuances_tot_fed,val_issuances_tot_st,val_issuances_tot_all,year,month,quarter,fulldate,issuances_mail,issuances_ebt,issuances_ebt_conv_coupon
Marin,382.0,30.0,0.0,1024.0,35.0,32.0,1406.0,65.0,32.0,903.0,1517.0,2420.0,53.0,35.0,58.0,35.0,111.0,70.0,0.0,34.0,34.0,,0.0,0.0,1805.0,228569.0,8059.0,3211.0,4370.0,236628.0,7581.0,244209.0,2002,AUG,3.0,2002-08-01,1805.0,,
Mariposa,96.0,0.0,0.0,194.0,0.0,0.0,290.0,0.0,0.0,266.0,427.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,303.0,311.0,50987.0,0.0,0.0,0.0,50987.0,0.0,50987.0,2002,AUG,3.0,2002-08-01,8.0,,
Mendocino,817.0,3.0,0.0,1681.0,13.0,4.0,2498.0,16.0,4.0,2224.0,3487.0,5711.0,10.0,4.0,37.0,15.0,47.0,19.0,0.0,4.0,4.0,,0.0,1685.0,2696.0,423626.0,2407.0,1053.0,458.0,426033.0,1511.0,427544.0,2002,AUG,3.0,2002-08-01,1011.0,,
Merced,3511.0,300.0,2.0,3327.0,245.0,26.0,6838.0,545.0,28.0,10910.0,11324.0,22234.0,1151.0,369.0,1014.0,321.0,2165.0,690.0,2.0,31.0,33.0,,7407.0,0.0,7411.0,1590435.0,103633.0,60120.0,4084.0,1694068.0,64204.0,1758272.0,2002,AUG,3.0,2002-08-01,4.0,,
Modoc,107.0,0.0,0.0,169.0,3.0,1.0,276.0,3.0,1.0,308.0,373.0,681.0,0.0,0.0,8.0,3.0,8.0,3.0,0.0,1.0,1.0,,0.0,0.0,280.0,46283.0,545.0,204.0,135.0,46828.0,339.0,47167.0,2002,AUG,3.0,2002-08-01,280.0,,
Mono,29.0,0.0,0.0,90.0,0.0,0.0,119.0,0.0,0.0,77.0,150.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,123.0,18705.0,0.0,0.0,0.0,18705.0,0.0,18705.0,2002,AUG,3.0,2002-08-01,109.0,,
Monterey,2015.0,169.0,1.0,2925.0,183.0,19.0,4940.0,352.0,20.0,5888.0,7394.0,13282.0,429.0,182.0,589.0,199.0,1018.0,381.0,1.0,20.0,21.0,,0.0,456.0,5720.0,907078.0,90280.0,12003.0,5155.0,997358.0,17158.0,1014516.0,2002,AUG,3.0,2002-08-01,5264.0,,
Napa,145.0,6.0,0.0,536.0,8.0,13.0,681.0,14.0,13.0,390.0,1118.0,1508.0,15.0,6.0,20.0,10.0,35.0,16.0,0.0,20.0,20.0,,0.0,0.0,928.0,140128.0,2582.0,508.0,2079.0,142710.0,2587.0,145297.0,2002,AUG,3.0,2002-08-01,928.0,,
Nevada,291.0,0.0,0.0,487.0,1.0,0.0,778.0,1.0,0.0,751.0,929.0,1680.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,142.0,864.0,132432.0,248.0,108.0,0.0,132680.0,108.0,132788.0,2002,AUG,3.0,2002-08-01,722.0,,
Orange,11274.0,1383.0,38.0,11356.0,1418.0,535.0,22630.0,2801.0,573.0,31058.0,29191.0,60249.0,3574.0,1655.0,3849.0,1816.0,7423.0,3471.0,97.0,748.0,845.0,,24439.0,677.0,26755.0,4186548.0,538004.0,126366.0,88127.0,4724552.0,214493.0,4939045.0,2002,AUG,3.0,2002-08-01,1639.0,,
Placer,835.0,12.0,1.0,774.0,8.0,1.0,1609.0,20.0,2.0,2205.0,1520.0,3725.0,38.0,28.0,34.0,21.0,72.0,49.0,3.0,0.0,3.0,,0.0,996.0,1859.0,305704.0,4462.0,1919.0,348.0,310166.0,2267.0,312433.0,2002,AUG,3.0,2002-08-01,863.0,,
Plumas,84.0,0.0,0.0,107.0,0.0,0.0,191.0,0.0,0.0,216.0,229.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,197.0,29636.0,0.0,0.0,0.0,29636.0,0.0,29636.0,2002,AUG,3.0,2002-08-01,193.0,,
Riverside,13132.0,553.0,6.0,6410.0,649.0,125.0,19542.0,1202.0,131.0,36965.0,15940.0,52905.0,1564.0,610.0,2002.0,757.0,3566.0,1367.0,25.0,314.0,339.0,,22253.0,0.0,23107.0,4388176.0,283509.0,55062.0,30277.0,4671685.0,85339.0,4757024.0,2002,AUG,3.0,2002-08-01,854.0,,
Sacramento,20835.0,962.0,177.0,11647.0,265.0,263.0,32482.0,1227.0,440.0,71943.0,28358.0,100301.0,3357.0,1690.0,885.0,480.0,4242.0,2170.0,683.0,440.0,1123.0,,31885.0,0.0,37313.0,7328150.0,299076.0,101703.0,80918.0,7627226.0,182621.0,7809847.0,2002,AUG,3.0,2002-08-01,5428.0,,
San Benito,259.0,13.0,0.0,435.0,16.0,8.0,694.0,29.0,8.0,794.0,1033.0,1827.0,27.0,13.0,42.0,16.0,69.0,29.0,0.0,8.0,8.0,,0.0,0.0,828.0,132670.0,6091.0,897.0,1097.0,138761.0,1994.0,140755.0,2002,AUG,3.0,2002-08-01,828.0,,
San Bernardino,24123.0,993.0,28.0,17695.0,1347.0,314.0,41818.0,2340.0,342.0,70672.0,45488.0,116160.0,2841.0,1124.0,4210.0,1588.0,7051.0,2712.0,74.0,441.0,515.0,,0.0,51578.0,51596.0,9486271.0,579697.0,100482.0,68913.0,10065968.0,169395.0,10235363.0,2002,AUG,3.0,2002-08-01,18.0,,
San Diego,14932.0,1823.0,35.0,10627.0,1160.0,412.0,25559.0,2983.0,447.0,41136.0,27024.0,68160.0,4900.0,2059.0,3305.0,1437.0,8205.0,3496.0,88.0,550.0,638.0,,0.0,454.0,31776.0,5008311.0,594561.0,141839.0,66030.0,5602872.0,207869.0,5810741.0,2002,AUG,3.0,2002-08-01,31322.0,,
San Francisco,4296.0,416.0,49.0,9182.0,450.0,1086.0,13478.0,866.0,1135.0,11290.0,11042.0,22332.0,937.0,517.0,450.0,600.0,1387.0,1117.0,115.0,1445.0,1560.0,,15617.0,0.0,15617.0,1845373.0,118779.0,40251.0,119257.0,1964152.0,159508.0,2123660.0,2002,AUG,3.0,2002-08-01,0.0,,
San Joaquin,6359.0,617.0,5.0,6808.0,902.0,80.0,13167.0,1519.0,85.0,18476.0,17796.0,36272.0,2261.0,743.0,3193.0,1162.0,5454.0,1905.0,9.0,131.0,140.0,,15702.0,0.0,15859.0,2827172.0,405378.0,80859.0,15511.0,3232550.0,96370.0,3328920.0,2002,AUG,3.0,2002-08-01,157.0,,
San Luis Obispo,1120.0,8.0,0.0,1340.0,21.0,8.0,2460.0,29.0,8.0,2780.0,2976.0,5756.0,15.0,12.0,48.0,29.0,63.0,41.0,0.0,12.0,12.0,,0.0,181.0,2801.0,439122.0,6042.0,1608.0,964.0,445164.0,2572.0,447736.0,2002,AUG,3.0,2002-08-01,2620.0,,
San Mateo,1110.0,40.0,3.0,1386.0,53.0,37.0,2496.0,93.0,40.0,2704.0,2898.0,5602.0,86.0,49.0,128.0,56.0,214.0,105.0,6.0,59.0,65.0,,2892.0,0.0,2898.0,447722.0,16976.0,6008.0,5165.0,464698.0,11173.0,475871.0,2002,AUG,3.0,2002-08-01,6.0,,
Santa Barbara,2828.0,137.0,15.0,2394.0,158.0,35.0,5222.0,295.0,50.0,6855.0,5936.0,12791.0,329.0,162.0,418.0,187.0,747.0,349.0,34.0,42.0,76.0,,0.0,0.0,6184.0,941910.0,71846.0,21792.0,7383.0,1013756.0,29175.0,1042931.0,2002,AUG,3.0,2002-08-01,6184.0,,
Santa Clara,7429.0,645.0,20.0,5975.0,980.0,728.0,13404.0,1625.0,748.0,20865.0,13392.0,34257.0,1645.0,765.0,2395.0,1301.0,4040.0,2066.0,53.0,1023.0,1076.0,,15977.0,0.0,16093.0,2570763.0,295101.0,89218.0,130821.0,2865864.0,220039.0,3085903.0,2002,AUG,3.0,2002-08-01,116.0,,
Santa Cruz,1184.0,47.0,1.0,1759.0,50.0,9.0,2943.0,97.0,10.0,2786.0,3572.0,6358.0,92.0,48.0,87.0,58.0,179.0,106.0,1.0,9.0,10.0,,224.0,0.0,3397.0,506503.0,19244.0,6227.0,1149.0,525747.0,7376.0,533123.0,2002,AUG,3.0,2002-08-01,3173.0,,
Shasta,1774.0,46.0,0.0,2400.0,38.0,14.0,4174.0,84.0,14.0,4899.0,5310.0,10209.0,151.0,58.0,103.0,46.0,254.0,104.0,0.0,15.0,15.0,,0.0,231.0,5192.0,828249.0,19714.0,3938.0,1946.0,847963.0,5884.0,853847.0,2002,AUG,3.0,2002-08-01,4961.0,,
Sierra,23.0,0.0,0.0,26.0,0.0,0.0,49.0,0.0,0.0,82.0,36.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,49.0,8048.0,0.0,0.0,0.0,8048.0,0.0,8048.0,2002,AUG,3.0,2002-08-01,49.0,,
Siskiyou,473.0,6.0,0.0,763.0,8.0,1.0,1236.0,14.0,1.0,1304.0,1721.0,3025.0,19.0,6.0,14.0,11.0,33.0,17.0,0.0,1.0,1.0,,0.0,193.0,1310.0,224327.0,2812.0,849.0,38.0,227139.0,887.0,228026.0,2002,AUG,3.0,2002-08-01,1117.0,,
Solano,2771.0,74.0,2.0,1370.0,17.0,40.0,4141.0,91.0,42.0,7981.0,2682.0,10663.0,185.0,84.0,40.0,17.0,225.0,101.0,4.0,50.0,54.0,,0.0,3869.0,4478.0,817889.0,19560.0,4113.0,6221.0,837449.0,10334.0,847783.0,2002,AUG,3.0,2002-08-01,609.0,,
Sonoma,1575.0,24.0,1.0,2234.0,88.0,29.0,3809.0,112.0,30.0,3674.0,4150.0,7824.0,45.0,27.0,227.0,104.0,272.0,131.0,1.0,49.0,50.0,,0.0,1763.0,4354.0,622467.0,27136.0,5422.0,4490.0,649603.0,9912.0,659515.0,2002,AUG,3.0,2002-08-01,2591.0,,
Stanislaus,5576.0,254.0,7.0,4043.0,228.0,37.0,9619.0,482.0,44.0,17521.0,12429.0,29950.0,769.0,307.0,693.0,302.0,1462.0,609.0,18.0,66.0,84.0,,10682.0,0.0,10682.0,2141526.0,110569.0,28551.0,6938.0,2252095.0,35489.0,2287584.0,2002,AUG,3.0,2002-08-01,0.0,,
Sutter,474.0,22.0,0.0,954.0,41.0,5.0,1428.0,63.0,5.0,1387.0,2516.0,3903.0,63.0,25.0,131.0,48.0,194.0,73.0,0.0,5.0,5.0,,0.0,370.0,1691.0,297287.0,14713.0,2017.0,458.0,312000.0,2475.0,314475.0,2002,AUG,3.0,2002-08-01,1321.0,,
Tehama,714.0,21.0,0.0,1110.0,41.0,10.0,1824.0,62.0,10.0,1793.0,2496.0,4289.0,63.0,23.0,122.0,44.0,185.0,67.0,0.0,14.0,14.0,,0.0,0.0,1888.0,314412.0,11633.0,4302.0,1459.0,326045.0,5761.0,331806.0,2002,AUG,3.0,2002-08-01,1888.0,,
Trinity,103.0,0.0,0.0,193.0,0.0,1.0,296.0,0.0,1.0,334.0,401.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,83.0,297.0,58399.0,0.0,0.0,135.0,58399.0,135.0,58534.0,2002,AUG,3.0,2002-08-01,214.0,,
Tulare,9171.0,734.0,9.0,5096.0,511.0,87.0,14267.0,1245.0,96.0,28328.0,12940.0,41268.0,2246.0,1253.0,1243.0,1218.0,3489.0,2471.0,24.0,437.0,461.0,,16099.0,0.0,16100.0,2970391.0,268672.0,60664.0,17300.0,3239063.0,77964.0,3317027.0,2002,AUG,3.0,2002-08-01,1.0,,
Tuolumne,383.0,0.0,0.0,462.0,0.0,0.0,845.0,0.0,0.0,1049.0,1008.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,921.0,0.0,925.0,152859.0,0.0,0.0,0.0,152859.0,0.0,152859.0,2002,AUG,3.0,2002-08-01,4.0,,
Ventura,3351.0,141.0,53.0,4388.0,267.0,149.0,7739.0,408.0,202.0,9132.0,10862.0,19994.0,366.0,148.0,736.0,337.0,1102.0,485.0,157.0,198.0,355.0,,8419.0,0.0,8496.0,1422075.0,83603.0,16247.0,28980.0,1505678.0,45227.0,1550905.0,2002,AUG,3.0,2002-08-01,77.0,,
Yolo,1404.0,122.0,17.0,675.0,21.0,17.0,2079.0,143.0,34.0,3991.0,1300.0,5291.0,313.0,242.0,50.0,34.0,363.0,276.0,45.0,37.0,82.0,,0.0,2256.0,2256.0,407703.0,22101.0,19030.0,6765.0,429804.0,25795.0,455599.0,2002,AUG,3.0,2002-08-01,0.0,,
Yuba,1131.0,46.0,0.0,1283.0,34.0,9.0,2414.0,80.0,9.0,3686.0,3313.0,6999.0,313.0,57.0,173.0,41.0,486.0,98.0,0.0,9.0,9.0,,0.0,506.0,2710.0,505258.0,30910.0,6265.0,1218.0,536168.0,7483.0,543651.0,2002,AUG,3.0,2002-08-01,2204.0,,
California,300694.0,25665.0,1367.0,305002.0,27691.0,14971.0,605696.0,53356.0,16338.0,829948.0,698483.0,1528431.0,65592.0,30169.0,80084.0,35294.0,145676.0,65463.0,3956.0,19485.0,23441.0,,530353.0,91944.0,727930.0,130291714.0,12486278.0,3219303.0,2680084.0,142777992.0,5899387.0,148677379.0,2002,DEC,4.0,2002-12-01,105633.0,,
Alameda,13715.0,180.0,0.0,7049.0,48.0,222.0,20764.0,228.0,222.0,35110.0,18045.0,53155.0,366.0,183.0,273.0,138.0,639.0,321.0,0.0,288.0,288.0,,21214.0,0.0,21214.0,4107401.0,30021.0,15081.0,43915.0,4137422.0,58996.0,4196418.0,2002,DEC,4.0,2002-12-01,0.0,,
Alpine,10.0,0.0,0.0,25.0,0.0,0.0,35.0,0.0,0.0,28.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,35.0,8076.0,0.0,0.0,0.0,8076.0,0.0,8076.0,2002,DEC,4.0,2002-12-01,35.0,,
Amador,132.0,3.0,0.0,261.0,1.0,0.0,393.0,4.0,0.0,364.0,551.0,915.0,7.0,3.0,2.0,1.0,9.0,4.0,0.0,0.0,0.0,,0.0,53.0,451.0,78690.0,0.0,0.0,0.0,78690.0,0.0,78690.0,2002,DEC,4.0,2002-12-01,398.0,,
Butte,2480.0,29.0,2.0,3276.0,26.0,7.0,5756.0,55.0,9.0,7231.0,7809.0,15040.0,141.0,34.0,117.0,32.0,258.0,66.0,1.0,7.0,8.0,,0.0,0.0,6489.0,1240100.0,19017.0,3854.0,918.0,1259117.0,4772.0,1263889.0,2002,DEC,4.0,2002-12-01,6489.0,,
Calaveras,193.0,0.0,0.0,435.0,0.0,0.0,628.0,0.0,0.0,520.0,892.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,127.0,680.0,119327.0,0.0,0.0,0.0,119327.0,0.0,119327.0,2002,DEC,4.0,2002-12-01,553.0,,
Colusa,84.0,3.0,0.0,267.0,31.0,6.0,351.0,34.0,6.0,233.0,679.0,912.0,4.0,6.0,84.0,43.0,88.0,49.0,0.0,8.0,8.0,,0.0,0.0,428.0,68803.0,6663.0,1879.0,1183.0,75466.0,3062.0,78528.0,2002,DEC,4.0,2002-12-01,428.0,,
Contra Costa,5507.0,325.0,12.0,2441.0,101.0,98.0,7948.0,426.0,110.0,14938.0,4807.0,19745.0,976.0,379.0,241.0,149.0,1217.0,528.0,31.0,31.0,62.0,,0.0,0.0,9760.0,1681055.0,44966.0,23988.0,11641.0,1726021.0,35629.0,1761650.0,2002,DEC,4.0,2002-12-01,9760.0,,
Del Norte,506.0,5.0,0.0,637.0,2.0,1.0,1143.0,7.0,1.0,1524.0,1390.0,2914.0,17.0,5.0,14.0,2.0,31.0,7.0,0.0,1.0,1.0,,0.0,1033.0,1151.0,229081.0,2791.0,424.0,139.0,231872.0,563.0,232435.0,2002,DEC,4.0,2002-12-01,118.0,,
El Dorado,579.0,13.0,0.0,965.0,13.0,10.0,1544.0,26.0,10.0,1545.0,1874.0,3419.0,24.0,13.0,31.0,15.0,55.0,28.0,0.0,10.0,10.0,,74.0,0.0,1754.0,287842.0,4990.0,1058.0,1140.0,292832.0,2198.0,295030.0,2002,DEC,4.0,2002-12-01,1680.0,,
Fresno,18150.0,1445.0,14.0,9765.0,886.0,173.0,27915.0,2331.0,187.0,59698.0,23834.0,83532.0,4742.0,1687.0,2391.0,1078.0,7133.0,2765.0,32.0,248.0,280.0,,30234.0,0.0,30977.0,6691039.0,606349.0,127421.0,32294.0,7297388.0,159715.0,7457103.0,2002,DEC,4.0,2002-12-01,743.0,,
Glenn,233.0,2.0,0.0,435.0,9.0,2.0,668.0,11.0,2.0,702.0,1153.0,1855.0,4.0,2.0,32.0,11.0,36.0,13.0,0.0,3.0,3.0,,0.0,0.0,753.0,141194.0,1870.0,758.0,266.0,143064.0,1024.0,144088.0,2002,DEC,4.0,2002-12-01,753.0,,
Humboldt,1290.0,11.0,0.0,2545.0,10.0,6.0,3835.0,21.0,6.0,3491.0,5168.0,8659.0,38.0,12.0,34.0,10.0,72.0,22.0,0.0,6.0,6.0,,3728.0,439.0,4298.0,804160.0,6463.0,1975.0,536.0,810623.0,2511.0,813134.0,2002,DEC,4.0,2002-12-01,131.0,,
Imperial,1511.0,372.0,4.0,3006.0,556.0,100.0,4517.0,928.0,104.0,4630.0,8391.0,13021.0,940.0,400.0,1436.0,657.0,2376.0,1057.0,4.0,115.0,119.0,,0.0,5660.0,5942.0,998437.0,186805.0,38628.0,12187.0,1185242.0,50815.0,1236057.0,2002,DEC,4.0,2002-12-01,282.0,,
Inyo,62.0,0.0,0.0,295.0,0.0,0.0,357.0,0.0,0.0,180.0,502.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,372.0,59482.0,0.0,0.0,0.0,59482.0,0.0,59482.0,2002,DEC,4.0,2002-12-01,372.0,,
Kern,6976.0,193.0,1.0,10546.0,518.0,63.0,17522.0,711.0,64.0,21197.0,29847.0,51044.0,619.0,222.0,1431.0,615.0,2050.0,837.0,1.0,54.0,55.0,,17691.0,0.0,23311.0,4944961.0,181538.0,30016.0,9679.0,5126499.0,39695.0,5166194.0,2002,DEC,4.0,2002-12-01,5620.0,,
Kings,1246.0,36.0,1.0,2410.0,74.0,19.0,3656.0,110.0,20.0,3777.0,6275.0,10052.0,120.0,43.0,244.0,83.0,364.0,126.0,1.0,19.0,20.0,,4138.0,0.0,4205.0,800581.0,28368.0,4548.0,2504.0,828949.0,7052.0,836001.0,2002,DEC,4.0,2002-12-01,67.0,,
Lake,867.0,4.0,1.0,1183.0,8.0,4.0,2050.0,12.0,5.0,2352.0,2438.0,4790.0,17.0,5.0,20.0,10.0,37.0,15.0,6.0,7.0,13.0,,0.0,1878.0,2398.0,433129.0,2063.0,371.0,621.0,435192.0,992.0,436184.0,2002,DEC,4.0,2002-12-01,520.0,,
Lassen,283.0,0.0,0.0,352.0,1.0,3.0,635.0,1.0,3.0,814.0,803.0,1617.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,,0.0,416.0,690.0,137173.0,0.0,139.0,353.0,137173.0,492.0,137665.0,2002,DEC,4.0,2002-12-01,274.0,,
Los Angeles,98796.0,13548.0,864.0,130988.0,15888.0,9809.0,229784.0,29436.0,10673.0,239327.0,279213.0,518540.0,30567.0,15505.0,46810.0,19886.0,77377.0,35391.0,2491.0,12055.0,14546.0,,290459.0,0.0,290459.0,48026176.0,7003798.0,1881197.0,1734585.0,55029974.0,3615782.0,58645756.0,2002,DEC,4.0,2002-12-01,0.0,,
Madera,1418.0,9.0,0.0,3080.0,13.0,6.0,4498.0,22.0,6.0,4482.0,7876.0,12358.0,30.0,9.0,44.0,13.0,74.0,22.0,0.0,7.0,7.0,,4792.0,0.0,4866.0,977233.0,3245.0,1126.0,2921.0,980478.0,4047.0,984525.0,2002,DEC,4.0,2002-12-01,74.0,,
Marin,374.0,40.0,0.0,1063.0,46.0,36.0,1437.0,86.0,36.0,855.0,1487.0,2342.0,72.0,45.0,73.0,54.0,145.0,99.0,0.0,36.0,36.0,,0.0,0.0,1805.0,240451.0,11294.0,4354.0,4790.0,251745.0,9144.0,260889.0,2002,DEC,4.0,2002-12-01,1805.0,,
Mariposa,99.0,0.0,0.0,205.0,0.0,0.0,304.0,0.0,0.0,274.0,436.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,317.0,328.0,58233.0,0.0,0.0,0.0,58233.0,0.0,58233.0,2002,DEC,4.0,2002-12-01,11.0,,
Mendocino,820.0,4.0,0.0,1657.0,21.0,8.0,2477.0,25.0,8.0,2228.0,3485.0,5713.0,9.0,5.0,46.0,25.0,55.0,30.0,0.0,10.0,10.0,,0.0,1758.0,2736.0,459030.0,3598.0,2011.0,1077.0,462628.0,3088.0,465716.0,2002,DEC,4.0,2002-12-01,978.0,,
Merced,3590.0,240.0,4.0,3536.0,252.0,18.0,7126.0,492.0,22.0,10798.0,11908.0,22706.0,854.0,293.0,1121.0,335.0,1975.0,628.0,4.0,19.0,23.0,,7635.0,0.0,7640.0,1882879.0,100991.0,66716.0,3724.0,1983870.0,70440.0,2054310.0,2002,DEC,4.0,2002-12-01,5.0,,
Modoc,105.0,0.0,0.0,174.0,1.0,0.0,279.0,1.0,0.0,263.0,387.0,650.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,280.0,51576.0,31.0,99.0,0.0,51607.0,99.0,51706.0,2002,DEC,4.0,2002-12-01,280.0,,
Mono,20.0,0.0,0.0,97.0,0.0,0.0,117.0,0.0,0.0,57.0,173.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,121.0,18792.0,0.0,0.0,0.0,18792.0,0.0,18792.0,2002,DEC,4.0,2002-12-01,110.0,,
Monterey,2089.0,162.0,0.0,3331.0,229.0,28.0,5420.0,391.0,28.0,5933.0,8427.0,14360.0,408.0,170.0,662.0,253.0,1070.0,423.0,0.0,29.0,29.0,,0.0,680.0,6496.0,1082110.0,115278.0,20090.0,4917.0,1197388.0,25007.0,1222395.0,2002,DEC,4.0,2002-12-01,5816.0,,
Napa,179.0,5.0,0.0,526.0,11.0,10.0,705.0,16.0,10.0,479.0,1149.0,1628.0,12.0,5.0,27.0,12.0,39.0,17.0,0.0,16.0,16.0,,0.0,0.0,952.0,162630.0,4251.0,1128.0,1806.0,166881.0,2934.0,169815.0,2002,DEC,4.0,2002-12-01,952.0,,
Nevada,306.0,0.0,0.0,481.0,0.0,0.0,787.0,0.0,0.0,795.0,896.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,154.0,867.0,146306.0,0.0,0.0,0.0,146306.0,0.0,146306.0,2002,DEC,4.0,2002-12-01,713.0,,
Orange,11513.0,1471.0,40.0,11033.0,1324.0,566.0,22546.0,2795.0,606.0,31489.0,27970.0,59459.0,3786.0,1743.0,3613.0,1662.0,7399.0,3405.0,99.0,788.0,887.0,,24511.0,723.0,26826.0,4463375.0,570025.0,137658.0,96442.0,5033400.0,234100.0,5267500.0,2002,DEC,4.0,2002-12-01,1592.0,,
Placer,829.0,12.0,0.0,812.0,7.0,1.0,1641.0,19.0,1.0,2166.0,1705.0,3871.0,32.0,28.0,24.0,17.0,56.0,45.0,0.0,1.0,1.0,,0.0,1107.0,1964.0,347082.0,4296.0,1711.0,148.0,351378.0,1859.0,353237.0,2002,DEC,4.0,2002-12-01,857.0,,
Plumas,71.0,0.0,0.0,133.0,0.0,0.0,204.0,0.0,0.0,185.0,284.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,212.0,36774.0,0.0,0.0,0.0,36774.0,0.0,36774.0,2002,DEC,4.0,2002-12-01,206.0,,
Riverside,13229.0,495.0,37.0,6352.0,747.0,244.0,19581.0,1242.0,281.0,37262.0,15681.0,52943.0,1374.0,508.0,2166.0,838.0,3540.0,1346.0,97.0,493.0,590.0,,22442.0,0.0,23295.0,4615464.0,316762.0,59795.0,55959.0,4932226.0,115754.0,5047980.0,2002,DEC,4.0,2002-12-01,853.0,,
Sacramento,20264.0,923.0,170.0,12279.0,274.0,274.0,32543.0,1197.0,444.0,68634.0,29358.0,97992.0,3197.0,1567.0,844.0,488.0,4041.0,2055.0,632.0,458.0,1090.0,,32092.0,0.0,37372.0,7599639.0,308119.0,106325.0,81296.0,7907758.0,187621.0,8095379.0,2002,DEC,4.0,2002-12-01,5280.0,,
San Benito,264.0,7.0,0.0,489.0,17.0,4.0,753.0,24.0,4.0,802.0,1143.0,1945.0,15.0,7.0,40.0,24.0,55.0,31.0,0.0,4.0,4.0,,0.0,0.0,878.0,158892.0,5985.0,1652.0,540.0,164877.0,2192.0,167069.0,2002,DEC,4.0,2002-12-01,878.0,,
San Bernardino,23708.0,974.0,23.0,17476.0,1364.0,355.0,41184.0,2338.0,378.0,69715.0,45183.0,114898.0,2771.0,1080.0,4235.0,1641.0,7006.0,2721.0,62.0,493.0,555.0,,0.0,49741.0,49748.0,9788133.0,593792.0,112318.0,79296.0,10381925.0,191614.0,10573539.0,2002,DEC,4.0,2002-12-01,7.0,,
San Diego,14914.0,1874.0,45.0,10058.0,1099.0,436.0,24972.0,2973.0,481.0,41241.0,25453.0,66694.0,4995.0,2123.0,3143.0,1349.0,8138.0,3472.0,121.0,599.0,720.0,,0.0,449.0,31276.0,5232980.0,630670.0,146103.0,77678.0,5863650.0,223781.0,6087431.0,2002,DEC,4.0,2002-12-01,30827.0,,
San Francisco,4311.0,404.0,45.0,8995.0,458.0,1012.0,13306.0,862.0,1057.0,11214.0,10952.0,22166.0,884.0,497.0,510.0,605.0,1394.0,1102.0,107.0,1318.0,1425.0,,15555.0,0.0,15555.0,1926265.0,129806.0,42999.0,122501.0,2056071.0,165500.0,2221571.0,2002,DEC,4.0,2002-12-01,0.0,,
San Joaquin,6405.0,594.0,6.0,6769.0,880.0,62.0,13174.0,1474.0,68.0,18601.0,17736.0,36337.0,2145.0,718.0,3108.0,1137.0,5253.0,1855.0,11.0,90.0,101.0,,15900.0,0.0,16026.0,2994910.0,421644.0,79292.0,11816.0,3416554.0,91108.0,3507662.0,2002,DEC,4.0,2002-12-01,126.0,,
San Luis Obispo,1102.0,8.0,0.0,1416.0,20.0,8.0,2518.0,28.0,8.0,2729.0,3174.0,5903.0,12.0,12.0,37.0,29.0,49.0,41.0,0.0,10.0,10.0,,0.0,155.0,2863.0,469494.0,6217.0,1922.0,956.0,475711.0,2878.0,478589.0,2002,DEC,4.0,2002-12-01,2708.0,,
