county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate
Lake,C-IV,JAN,2015,2015.0,2015.0,0.383409052667,11393.0,0.95362852599,1.0,2015-01-01
Lassen,C-IV,JAN,2015,2015.0,2015.0,0.400635088648,3028.0,0.937171154441,1.0,2015-01-01
Los Angeles,LRS,JAN,2015,2015.0,2015.0,0.279716882299,1034621.0,0.857156231075,1.0,2015-01-01
Madera,C-IV,JAN,2015,2015.0,2015.0,0.420112190049,28684.0,0.964135659306,1.0,2015-01-01
Marin,C-IV,JAN,2015,2015.0,2015.0,0.240702987698,10272.0,0.946989951139,1.0,2015-01-01
Mariposa,C-IV,JAN,2015,2015.0,2015.0,0.428031892572,2040.0,0.961357210179,1.0,2015-01-01
Mendocino,C-IV,JAN,2015,2015.0,2015.0,0.327162059346,12900.0,0.930131948951,1.0,2015-01-01
Merced,C-IV,JAN,2015,2015.0,2015.0,0.430357223298,57321.0,0.966529524837,1.0,2015-01-01
Modoc,C-IV,JAN,2015,2015.0,2015.0,0.315176322418,1001.0,0.961575408261,1.0,2015-01-01
Mono,C-IV,JAN,2015,2015.0,2015.0,0.21656232214,761.0,0.878752886836,1.0,2015-01-01
Monterey,C-IV,JAN,2015,2015.0,2015.0,0.317808812125,52864.0,0.961705688661,1.0,2015-01-01
Napa,C-IV,JAN,2015,2015.0,2015.0,0.235894972783,7367.0,0.9385909033,1.0,2015-01-01
Nevada,C-IV,JAN,2015,2015.0,2015.0,0.310375369043,7359.0,0.921603005636,1.0,2015-01-01
Orange,CalWIN,JAN,2015,2015.0,2015.0,0.273610275214,235947.0,0.921430412472,1.0,2015-01-01
Placer,CalWIN,JAN,2015,2015.0,2015.0,0.258301384106,15900.0,0.86582443912,1.0,2015-01-01
Plumas,C-IV,JAN,2015,2015.0,2015.0,0.32914750619,1861.0,0.900338655056,1.0,2015-01-01
Riverside,C-IV,JAN,2015,2015.0,2015.0,0.34352235174,266528.0,0.892003601107,1.0,2015-01-01
Sacramento,CalWIN,JAN,2015,2015.0,2015.0,0.386276926911,204619.0,0.922147511875,1.0,2015-01-01
San Benito,C-IV,JAN,2015,2015.0,2015.0,0.342253204407,6088.0,0.950062421973,1.0,2015-01-01
San Bernardino,C-IV,JAN,2015,2015.0,2015.0,0.436727974789,359214.0,0.900317304367,1.0,2015-01-01
San Diego,CalWIN,JAN,2015,2015.0,2015.0,0.316658863798,263109.0,0.890807827736,1.0,2015-01-01
San Francisco,CalWIN,JAN,2015,2015.0,2015.0,0.203095846561,45935.0,0.872376792327,1.0,2015-01-01
San Joaquin,C-IV,JAN,2015,2015.0,2015.0,0.413126826459,116912.0,0.948176023098,1.0,2015-01-01
San Luis Obispo,CalWIN,JAN,2015,2015.0,2015.0,0.290284478456,17449.0,0.924842317274,1.0,2015-01-01
San Mateo,CalWIN,JAN,2015,2015.0,2015.0,0.197561348979,29683.0,0.91150007677,1.0,2015-01-01
Santa Barbara,CalWIN,JAN,2015,2015.0,2015.0,0.278375050053,36846.0,0.947441501671,1.0,2015-01-01
Santa Clara,CalWIN,JAN,2015,2015.0,2015.0,0.248679348988,105872.0,0.924743204528,1.0,2015-01-01
Santa Cruz,CalWIN,JAN,2015,2015.0,2015.0,0.316467195955,24036.0,0.929107073831,1.0,2015-01-01
Shasta,C-IV,JAN,2015,2015.0,2015.0,0.372320531644,24091.0,0.938890837523,1.0,2015-01-01
Sierra,C-IV,JAN,2015,2015.0,2015.0,0.377267230955,312.0,0.917647058824,1.0,2015-01-01
Siskiyou,C-IV,JAN,2015,2015.0,2015.0,0.40292411507,6807.0,0.95389573991,1.0,2015-01-01
Solano,CalWIN,JAN,2015,2015.0,2015.0,0.350970898441,41463.0,0.923987164059,1.0,2015-01-01
Sonoma,CalWIN,JAN,2015,2015.0,2015.0,0.281062679176,34510.0,0.926219168523,1.0,2015-01-01
Stanislaus,C-IV,JAN,2015,2015.0,2015.0,0.398277655504,89213.0,0.934177321228,1.0,2015-01-01
Sutter,C-IV,JAN,2015,2015.0,2015.0,0.315626104073,12507.0,0.951754052203,1.0,2015-01-01
Tehama,C-IV,JAN,2015,2015.0,2015.0,0.372819957426,9983.0,0.954945475416,1.0,2015-01-01
Trinity,C-IV,JAN,2015,2015.0,2015.0,0.360041194645,1748.0,0.925847457627,1.0,2015-01-01
Tulare,CalWIN,JAN,2015,2015.0,2015.0,0.494623212718,120004.0,0.950142912566,1.0,2015-01-01
Tuolumne,C-IV,JAN,2015,2015.0,2015.0,0.37117535345,5277.0,0.939135077416,1.0,2015-01-01
Ventura,CalWIN,JAN,2015,2015.0,2015.0,0.312807680801,69006.0,0.893212177695,1.0,2015-01-01
Yolo,CalWIN,JAN,2015,2015.0,2015.0,0.341548468696,18903.0,0.917042642992,1.0,2015-01-01
Yuba,C-IV,JAN,2015,2015.0,2015.0,0.422543601284,12768.0,0.949858651986,1.0,2015-01-01
California,n/a,APR,2015,2015.0,2015.0,0.320766610442,4128954.0,0.908186371862,2.0,2015-04-01
Alameda,CalWIN,APR,2015,2015.0,2015.0,0.263965500181,114707.0,0.911755120858,2.0,2015-04-01
Alpine,C-IV,APR,2015,2015.0,2015.0,0.428571428571,156.0,0.928571428571,2.0,2015-04-01
Amador,C-IV,APR,2015,2015.0,2015.0,0.400224494887,3209.0,0.912944523471,2.0,2015-04-01
Butte,C-IV,APR,2015,2015.0,2015.0,0.375713002743,30958.0,0.944878525211,2.0,2015-04-01
Calaveras,C-IV,APR,2015,2015.0,2015.0,0.424548616863,5126.0,0.922606191505,2.0,2015-04-01
Colusa,C-IV,APR,2015,2015.0,2015.0,0.196812749004,1729.0,0.961089494163,2.0,2015-04-01
Contra Costa,CalWIN,APR,2015,2015.0,2015.0,0.251997192731,67504.0,0.923447332421,2.0,2015-04-01
Del Norte,C-IV,APR,2015,2015.0,2015.0,0.429760665973,4956.0,0.961956521739,2.0,2015-04-01
El Dorado,C-IV,APR,2015,2015.0,2015.0,0.332034848525,12615.0,0.91096187175,2.0,2015-04-01
Fresno,CalWIN,APR,2015,2015.0,2015.0,0.473710877127,222520.0,0.932638143777,2.0,2015-04-01
Glenn,C-IV,APR,2015,2015.0,2015.0,0.312621853013,3688.0,0.960416666667,2.0,2015-04-01
Humboldt,C-IV,APR,2015,2015.0,2015.0,0.385681155973,19458.0,0.915541335341,2.0,2015-04-01
Imperial,C-IV,APR,2015,2015.0,2015.0,0.453190863641,41607.0,0.956636700159,2.0,2015-04-01
Inyo,C-IV,APR,2015,2015.0,2015.0,0.352127659574,1986.0,0.939007092199,2.0,2015-04-01
Kern,C-IV,APR,2015,2015.0,2015.0,0.396816772417,151909.0,0.945895963835,2.0,2015-04-01
Kings,C-IV,APR,2015,2015.0,2015.0,0.426308944827,23930.0,0.953538412496,2.0,2015-04-01
Lake,C-IV,APR,2015,2015.0,2015.0,0.380208503546,11634.0,0.953372121609,2.0,2015-04-01
Lassen,C-IV,APR,2015,2015.0,2015.0,0.403973509934,3111.0,0.938744719372,2.0,2015-04-01
Los Angeles,LRS,APR,2015,2015.0,2015.0,0.276288497416,1038448.0,0.866126141304,2.0,2015-04-01
Madera,C-IV,APR,2015,2015.0,2015.0,0.419549800454,29225.0,0.966914805624,2.0,2015-04-01
Marin,C-IV,APR,2015,2015.0,2015.0,0.236206068644,10330.0,0.94406872601,2.0,2015-04-01
Mariposa,C-IV,APR,2015,2015.0,2015.0,0.426606446315,2078.0,0.960702727693,2.0,2015-04-01
Mendocino,C-IV,APR,2015,2015.0,2015.0,0.319045733518,12892.0,0.936510242627,2.0,2015-04-01
Merced,C-IV,APR,2015,2015.0,2015.0,0.426294820717,58208.0,0.96830968343,2.0,2015-04-01
Modoc,C-IV,APR,2015,2015.0,2015.0,0.309265571738,998.0,0.966118102614,2.0,2015-04-01
Mono,C-IV,APR,2015,2015.0,2015.0,0.20956284153,767.0,0.865688487585,2.0,2015-04-01
Monterey,C-IV,APR,2015,2015.0,2015.0,0.315118702953,54421.0,0.963971304579,2.0,2015-04-01
Napa,C-IV,APR,2015,2015.0,2015.0,0.230360141818,7407.0,0.941049421929,2.0,2015-04-01
Nevada,C-IV,APR,2015,2015.0,2015.0,0.30595852799,7466.0,0.931154901472,2.0,2015-04-01
Orange,CalWIN,APR,2015,2015.0,2015.0,0.269659848442,236640.0,0.920874955735,2.0,2015-04-01
Placer,CalWIN,APR,2015,2015.0,2015.0,0.253827609879,15899.0,0.87573671165,2.0,2015-04-01
Plumas,C-IV,APR,2015,2015.0,2015.0,0.3386790826,1964.0,0.900917431193,2.0,2015-04-01
Riverside,C-IV,APR,2015,2015.0,2015.0,0.332907308445,267248.0,0.89852100151,2.0,2015-04-01
Sacramento,CalWIN,APR,2015,2015.0,2015.0,0.376422314106,203288.0,0.922903709084,2.0,2015-04-01
San Benito,C-IV,APR,2015,2015.0,2015.0,0.331607629428,6085.0,0.949594257179,2.0,2015-04-01
San Bernardino,C-IV,APR,2015,2015.0,2015.0,0.426168202387,363530.0,0.907015504069,2.0,2015-04-01
San Diego,CalWIN,APR,2015,2015.0,2015.0,0.306043200106,263154.0,0.893261687922,2.0,2015-04-01
San Francisco,CalWIN,APR,2015,2015.0,2015.0,0.203333377333,46213.0,0.877523118698,2.0,2015-04-01
San Joaquin,C-IV,APR,2015,2015.0,2015.0,0.407991193519,118601.0,0.951266071529,2.0,2015-04-01
San Luis Obispo,CalWIN,APR,2015,2015.0,2015.0,0.289270190633,17769.0,0.930168036434,2.0,2015-04-01
San Mateo,CalWIN,APR,2015,2015.0,2015.0,0.192241643868,29442.0,0.915655905953,2.0,2015-04-01
Santa Barbara,CalWIN,APR,2015,2015.0,2015.0,0.274125273814,37042.0,0.948068900207,2.0,2015-04-01
Santa Clara,CalWIN,APR,2015,2015.0,2015.0,0.240967752295,105047.0,0.933942050375,2.0,2015-04-01
Santa Cruz,CalWIN,APR,2015,2015.0,2015.0,0.317797595967,24588.0,0.92925170068,2.0,2015-04-01
Shasta,C-IV,APR,2015,2015.0,2015.0,0.370234204793,24471.0,0.944899220017,2.0,2015-04-01
Sierra,C-IV,APR,2015,2015.0,2015.0,0.354066985646,296.0,0.89156626506,2.0,2015-04-01
Siskiyou,C-IV,APR,2015,2015.0,2015.0,0.399304347826,6888.0,0.958530475925,2.0,2015-04-01
Solano,CalWIN,APR,2015,2015.0,2015.0,0.342587049785,41205.0,0.923485510657,2.0,2015-04-01
Sonoma,CalWIN,APR,2015,2015.0,2015.0,0.275886326392,34512.0,0.926670783771,2.0,2015-04-01
Stanislaus,C-IV,APR,2015,2015.0,2015.0,0.390230910477,90109.0,0.94124344538,2.0,2015-04-01
Sutter,C-IV,APR,2015,2015.0,2015.0,0.310423572744,12642.0,0.956784984485,2.0,2015-04-01
Tehama,C-IV,APR,2015,2015.0,2015.0,0.373442325159,10279.0,0.963264923625,2.0,2015-04-01
Trinity,C-IV,APR,2015,2015.0,2015.0,0.346077260056,1738.0,0.934408602151,2.0,2015-04-01
Tulare,CalWIN,APR,2015,2015.0,2015.0,0.484873881534,119759.0,0.950913522999,2.0,2015-04-01
Tuolumne,C-IV,APR,2015,2015.0,2015.0,0.374991426024,5467.0,0.943888121547,2.0,2015-04-01
Ventura,CalWIN,APR,2015,2015.0,2015.0,0.306894898646,69779.0,0.903498549824,2.0,2015-04-01
Yolo,CalWIN,APR,2015,2015.0,2015.0,0.335376715917,19203.0,0.920477423066,2.0,2015-04-01
Yuba,C-IV,APR,2015,2015.0,2015.0,0.421281951975,13053.0,0.950899686749,2.0,2015-04-01
California,n/a,JUL,2015,2015.0,2016.0,0.320272965495,4166750.0,0.908670219714,3.0,2015-07-01
Alameda,CalWIN,JUL,2015,2015.0,2016.0,0.266631274863,116019.0,0.907199324404,3.0,2015-07-01
Alpine,C-IV,JUL,2015,2015.0,2016.0,0.459459459459,170.0,0.944444444444,3.0,2015-07-01
Amador,C-IV,JUL,2015,2015.0,2016.0,0.392180818571,3210.0,0.907292255512,3.0,2015-07-01
Butte,C-IV,JUL,2015,2015.0,2016.0,0.375889076799,31339.0,0.943008455451,3.0,2015-07-01
Calaveras,C-IV,JUL,2015,2015.0,2016.0,0.427253076156,5139.0,0.923118376145,3.0,2015-07-01
Colusa,C-IV,JUL,2015,2015.0,2016.0,0.173619700888,1544.0,0.96379525593,3.0,2015-07-01
Contra Costa,CalWIN,JUL,2015,2015.0,2016.0,0.2557958862,68485.0,0.919829693502,3.0,2015-07-01
Del Norte,C-IV,JUL,2015,2015.0,2016.0,0.430554365521,5025.0,0.962090752441,3.0,2015-07-01
El Dorado,C-IV,JUL,2015,2015.0,2016.0,0.331377604715,12595.0,0.911954239374,3.0,2015-07-01
Fresno,CalWIN,JUL,2015,2015.0,2016.0,0.472763619246,223959.0,0.935302003333,3.0,2015-07-01
Glenn,C-IV,JUL,2015,2015.0,2016.0,0.306548613431,3670.0,0.963760504202,3.0,2015-07-01
Humboldt,C-IV,JUL,2015,2015.0,2016.0,0.385917320281,19632.0,0.914860897526,3.0,2015-07-01
Imperial,C-IV,JUL,2015,2015.0,2016.0,0.462755338779,42884.0,0.958537294083,3.0,2015-07-01
Inyo,C-IV,JUL,2015,2015.0,2016.0,0.349475524476,1999.0,0.944260746339,3.0,2015-07-01
Kern,C-IV,JUL,2015,2015.0,2016.0,0.399941779437,155249.0,0.943516284497,3.0,2015-07-01
Kings,C-IV,JUL,2015,2015.0,2016.0,0.428533484435,24201.0,0.953245627856,3.0,2015-07-01
Lake,C-IV,JUL,2015,2015.0,2016.0,0.382938112646,11837.0,0.956061707455,3.0,2015-07-01
Lassen,C-IV,JUL,2015,2015.0,2016.0,0.395473724588,3093.0,0.935854765507,3.0,2015-07-01
Los Angeles,LRS,JUL,2015,2015.0,2016.0,0.272822185664,1045776.0,0.872947278885,3.0,2015-07-01
Madera,C-IV,JUL,2015,2015.0,2016.0,0.419917983077,29081.0,0.963170271255,3.0,2015-07-01
Marin,C-IV,JUL,2015,2015.0,2016.0,0.238240378491,10474.0,0.942245412019,3.0,2015-07-01
Mariposa,C-IV,JUL,2015,2015.0,2016.0,0.431747350925,2078.0,0.953648462598,3.0,2015-07-01
Mendocino,C-IV,JUL,2015,2015.0,2016.0,0.316348091003,12876.0,0.93630017452,3.0,2015-07-01
Merced,C-IV,JUL,2015,2015.0,2016.0,0.42274372429,58167.0,0.965715898526,3.0,2015-07-01
Modoc,C-IV,JUL,2015,2015.0,2016.0,0.296845425868,941.0,0.954361054767,3.0,2015-07-01
Mono,C-IV,JUL,2015,2015.0,2016.0,0.204806116876,750.0,0.860091743119,3.0,2015-07-01
Monterey,C-IV,JUL,2015,2015.0,2016.0,0.286257865402,50179.0,0.96012475365,3.0,2015-07-01
Napa,C-IV,JUL,2015,2015.0,2016.0,0.222724157268,7149.0,0.939421813403,3.0,2015-07-01
Nevada,C-IV,JUL,2015,2015.0,2016.0,0.301546705639,7428.0,0.925607476636,3.0,2015-07-01
Orange,CalWIN,JUL,2015,2015.0,2016.0,0.272111010112,240083.0,0.916322846336,3.0,2015-07-01
Placer,CalWIN,JUL,2015,2015.0,2016.0,0.254301920969,16005.0,0.880120978829,3.0,2015-07-01
Plumas,C-IV,JUL,2015,2015.0,2016.0,0.319938440492,1871.0,0.91357421875,3.0,2015-07-01
Riverside,C-IV,JUL,2015,2015.0,2016.0,0.336821520734,272140.0,0.894035710179,3.0,2015-07-01
Sacramento,CalWIN,JUL,2015,2015.0,2016.0,0.381307741069,206326.0,0.920473607195,3.0,2015-07-01
San Benito,C-IV,JUL,2015,2015.0,2016.0,0.320638552904,5885.0,0.94675032175,3.0,2015-07-01
San Bernardino,C-IV,JUL,2015,2015.0,2016.0,0.430336567086,368622.0,0.904762606032,3.0,2015-07-01
San Diego,CalWIN,JUL,2015,2015.0,2016.0,0.309299631458,268057.0,0.890480857072,3.0,2015-07-01
San Francisco,CalWIN,JUL,2015,2015.0,2016.0,0.208564962317,47460.0,0.876761929394,3.0,2015-07-01
San Joaquin,C-IV,JUL,2015,2015.0,2016.0,0.404481590303,118666.0,0.950697003685,3.0,2015-07-01
San Luis Obispo,CalWIN,JUL,2015,2015.0,2016.0,0.289852960228,17899.0,0.92938366478,3.0,2015-07-01
San Mateo,CalWIN,JUL,2015,2015.0,2016.0,0.192083188372,29814.0,0.913251240581,3.0,2015-07-01
Santa Barbara,CalWIN,JUL,2015,2015.0,2016.0,0.261756844352,35940.0,0.948835735783,3.0,2015-07-01
Santa Clara,CalWIN,JUL,2015,2015.0,2016.0,0.238718474002,105224.0,0.937950706422,3.0,2015-07-01
Santa Cruz,CalWIN,JUL,2015,2015.0,2016.0,0.308594248386,24187.0,0.927380085119,3.0,2015-07-01
Shasta,C-IV,JUL,2015,2015.0,2016.0,0.370846876129,24645.0,0.942699766668,3.0,2015-07-01
Sierra,C-IV,JUL,2015,2015.0,2016.0,0.356886227545,298.0,0.897590361446,3.0,2015-07-01
Siskiyou,C-IV,JUL,2015,2015.0,2016.0,0.392584514722,6840.0,0.954241071429,3.0,2015-07-01
Solano,CalWIN,JUL,2015,2015.0,2016.0,0.346272676205,41917.0,0.915078481455,3.0,2015-07-01
Sonoma,CalWIN,JUL,2015,2015.0,2016.0,0.278755041936,34831.0,0.923409331919,3.0,2015-07-01
Stanislaus,C-IV,JUL,2015,2015.0,2016.0,0.385732783385,89966.0,0.94178609189,3.0,2015-07-01
Sutter,C-IV,JUL,2015,2015.0,2016.0,0.308380050261,12762.0,0.954882154882,3.0,2015-07-01
Tehama,C-IV,JUL,2015,2015.0,2016.0,0.383332124465,10570.0,0.964504060589,3.0,2015-07-01
Trinity,C-IV,JUL,2015,2015.0,2016.0,0.349442379182,1786.0,0.93410041841,3.0,2015-07-01
Tulare,CalWIN,JUL,2015,2015.0,2016.0,0.484547832138,121167.0,0.951269489849,3.0,2015-07-01
Tuolumne,C-IV,JUL,2015,2015.0,2016.0,0.376343354646,5533.0,0.943393009378,3.0,2015-07-01
Ventura,CalWIN,JUL,2015,2015.0,2016.0,0.307755912022,70718.0,0.9074554087,3.0,2015-07-01
Yolo,CalWIN,JUL,2015,2015.0,2016.0,0.334010746762,19394.0,0.916497329994,3.0,2015-07-01
Yuba,C-IV,JUL,2015,2015.0,2016.0,0.423595505618,13195.0,0.94689630427,3.0,2015-07-01
California,n/a,OCT,2015,2016.0,2016.0,0.314256774192,4162671.0,0.91044080147,4.0,2015-10-01
Alameda,CalWIN,OCT,2015,2016.0,2016.0,0.25903784779,114524.0,0.91125663407,4.0,2015-10-01
Alpine,C-IV,OCT,2015,2016.0,2016.0,0.421621621622,156.0,0.962962962963,4.0,2015-10-01
Amador,C-IV,OCT,2015,2016.0,2016.0,0.386537295331,3187.0,0.90771859869,4.0,2015-10-01
Butte,C-IV,OCT,2015,2016.0,2016.0,0.3713510889,31358.0,0.940580101383,4.0,2015-10-01
Calaveras,C-IV,OCT,2015,2016.0,2016.0,0.415734955607,5057.0,0.919621749409,4.0,2015-10-01
Colusa,C-IV,OCT,2015,2016.0,2016.0,0.150250417362,1350.0,0.97192224622,4.0,2015-10-01
Contra Costa,CalWIN,OCT,2015,2016.0,2016.0,0.249859837228,68186.0,0.924618618211,4.0,2015-10-01
Del Norte,C-IV,OCT,2015,2016.0,2016.0,0.427939211757,5125.0,0.963526978755,4.0,2015-10-01
El Dorado,C-IV,OCT,2015,2016.0,2016.0,0.323821853962,12506.0,0.915519765739,4.0,2015-10-01
Fresno,CalWIN,OCT,2015,2016.0,2016.0,0.465352098605,223584.0,0.935537051759,4.0,2015-10-01
Glenn,C-IV,OCT,2015,2016.0,2016.0,0.296237853999,3567.0,0.963793569306,4.0,2015-10-01
Humboldt,C-IV,OCT,2015,2016.0,2016.0,0.379425453991,19891.0,0.911427785924,4.0,2015-10-01
Imperial,C-IV,OCT,2015,2016.0,2016.0,0.464357541899,43638.0,0.957183592893,4.0,2015-10-01
Inyo,C-IV,OCT,2015,2016.0,2016.0,0.353062274833,2058.0,0.947950253339,4.0,2015-10-01
Kern,C-IV,OCT,2015,2016.0,2016.0,0.39603803247,157197.0,0.944693509615,4.0,2015-10-01
Kings,C-IV,OCT,2015,2016.0,2016.0,0.421520254254,24006.0,0.955196562152,4.0,2015-10-01
Lake,C-IV,OCT,2015,2016.0,2016.0,0.418646875199,13143.0,0.86461417012,4.0,2015-10-01
Lassen,C-IV,OCT,2015,2016.0,2016.0,0.386485475626,3100.0,0.934016269961,4.0,2015-10-01
Los Angeles,LRS,OCT,2015,2016.0,2016.0,0.263981391703,1030487.0,0.874006605385,4.0,2015-10-01
Madera,C-IV,OCT,2015,2016.0,2016.0,0.414327811633,28964.0,0.961524416559,4.0,2015-10-01
Marin,C-IV,OCT,2015,2016.0,2016.0,0.233214517901,10403.0,0.937629562866,4.0,2015-10-01
Mariposa,C-IV,OCT,2015,2016.0,2016.0,0.414412554202,2007.0,0.947592067989,4.0,2015-10-01
Mendocino,C-IV,OCT,2015,2016.0,2016.0,0.312681439907,12925.0,0.933887283237,4.0,2015-10-01
Merced,C-IV,OCT,2015,2016.0,2016.0,0.414365516993,57487.0,0.966135592081,4.0,2015-10-01
Modoc,C-IV,OCT,2015,2016.0,2016.0,0.301969365427,966.0,0.953603158934,4.0,2015-10-01
Mono,C-IV,OCT,2015,2016.0,2016.0,0.188786565547,697.0,0.874529485571,4.0,2015-10-01
Monterey,C-IV,OCT,2015,2016.0,2016.0,0.275001407261,48854.0,0.960615057907,4.0,2015-10-01
Napa,C-IV,OCT,2015,2016.0,2016.0,0.223548747209,7209.0,0.940877055599,4.0,2015-10-01
Nevada,C-IV,OCT,2015,2016.0,2016.0,0.298361575131,7448.0,0.927984051832,4.0,2015-10-01
Orange,CalWIN,OCT,2015,2016.0,2016.0,0.268724604081,243174.0,0.921843429078,4.0,2015-10-01
Placer,CalWIN,OCT,2015,2016.0,2016.0,0.248839861877,15926.0,0.880765402057,4.0,2015-10-01
Plumas,C-IV,OCT,2015,2016.0,2016.0,0.312762032534,1865.0,0.894055608821,4.0,2015-10-01
Riverside,C-IV,OCT,2015,2016.0,2016.0,0.336669041459,275502.0,0.892109021083,4.0,2015-10-01
Sacramento,CalWIN,OCT,2015,2016.0,2016.0,0.374851952414,206672.0,0.924545605017,4.0,2015-10-01
San Benito,C-IV,OCT,2015,2016.0,2016.0,0.314767749959,5821.0,0.945735174655,4.0,2015-10-01
San Bernardino,C-IV,OCT,2015,2016.0,2016.0,0.42728078761,371072.0,0.905236913814,4.0,2015-10-01
San Diego,CalWIN,OCT,2015,2016.0,2016.0,0.303385156648,270426.0,0.897608157358,4.0,2015-10-01
San Francisco,CalWIN,OCT,2015,2016.0,2016.0,0.208925935648,48550.0,0.891169074322,4.0,2015-10-01
San Joaquin,C-IV,OCT,2015,2016.0,2016.0,0.396941505022,117973.0,0.950981024393,4.0,2015-10-01
San Luis Obispo,CalWIN,OCT,2015,2016.0,2016.0,0.288651539656,18026.0,0.933747733748,4.0,2015-10-01
San Mateo,CalWIN,OCT,2015,2016.0,2016.0,0.188082779368,29510.0,0.916601956826,4.0,2015-10-01
Santa Barbara,CalWIN,OCT,2015,2016.0,2016.0,0.261221074131,36834.0,0.953236199891,4.0,2015-10-01
Santa Clara,CalWIN,OCT,2015,2016.0,2016.0,0.233383280404,104355.0,0.940787753667,4.0,2015-10-01
Santa Cruz,CalWIN,OCT,2015,2016.0,2016.0,0.303593228872,24122.0,0.926237376646,4.0,2015-10-01
Shasta,C-IV,OCT,2015,2016.0,2016.0,0.368956781373,24467.0,0.94216180831,4.0,2015-10-01
Sierra,C-IV,OCT,2015,2016.0,2016.0,0.338498212157,284.0,0.8875,4.0,2015-10-01
Siskiyou,C-IV,OCT,2015,2016.0,2016.0,0.383375174338,6872.0,0.9477313474,4.0,2015-10-01
Solano,CalWIN,OCT,2015,2016.0,2016.0,0.338259813841,41792.0,0.917940607978,4.0,2015-10-01
Sonoma,CalWIN,OCT,2015,2016.0,2016.0,0.268727958406,34061.0,0.920617330667,4.0,2015-10-01
Stanislaus,C-IV,OCT,2015,2016.0,2016.0,0.373188923139,88863.0,0.942793485757,4.0,2015-10-01
Sutter,C-IV,OCT,2015,2016.0,2016.0,0.305587585279,12721.0,0.954313578395,4.0,2015-10-01
Tehama,C-IV,OCT,2015,2016.0,2016.0,0.372419992808,10357.0,0.967491826249,4.0,2015-10-01
Trinity,C-IV,OCT,2015,2016.0,2016.0,0.354826103947,1816.0,0.944849115505,4.0,2015-10-01
Tulare,CalWIN,OCT,2015,2016.0,2016.0,0.477624966733,122037.0,0.957408250043,4.0,2015-10-01
Tuolumne,C-IV,OCT,2015,2016.0,2016.0,0.375167515411,5599.0,0.938956900889,4.0,2015-10-01
Ventura,CalWIN,OCT,2015,2016.0,2016.0,0.306497247362,71930.0,0.912041791877,4.0,2015-10-01
Yolo,CalWIN,OCT,2015,2016.0,2016.0,0.331503135062,19562.0,0.912576973316,4.0,2015-10-01
Yuba,C-IV,OCT,2015,2016.0,2016.0,0.420454901961,13402.0,0.948209990095,4.0,2015-10-01
California,n/a,JAN,2016,2016.0,2016.0,0.304822666989,4187085.0,0.925416318381,1.0,2016-01-01
Alameda,CalWIN,JAN,2016,2016.0,2016.0,0.245530708551,112333.0,0.925617996045,1.0,2016-01-01
Alpine,C-IV,JAN,2016,2016.0,2016.0,0.409340659341,149.0,0.955128205128,1.0,2016-01-01
Amador,C-IV,JAN,2016,2016.0,2016.0,0.375689958896,3199.0,0.925368816893,1.0,2016-01-01
Butte,C-IV,JAN,2016,2016.0,2016.0,0.36237637554,31218.0,0.946057336808,1.0,2016-01-01
Calaveras,C-IV,JAN,2016,2016.0,2016.0,0.399712207211,5000.0,0.935453695042,1.0,2016-01-01
Colusa,C-IV,JAN,2016,2016.0,2016.0,0.157718844329,1463.0,0.977941176471,1.0,2016-01-01
Contra Costa,CalWIN,JAN,2016,2016.0,2016.0,0.240129960679,67848.0,0.933285647473,1.0,2016-01-01
Del Norte,C-IV,JAN,2016,2016.0,2016.0,0.429388221841,5257.0,0.973879214524,1.0,2016-01-01
El Dorado,C-IV,JAN,2016,2016.0,2016.0,0.310597078929,12313.0,0.93019566367,1.0,2016-01-01
Fresno,CalWIN,JAN,2016,2016.0,2016.0,0.461010256462,227663.0,0.945342280319,1.0,2016-01-01
Glenn,C-IV,JAN,2016,2016.0,2016.0,0.291458903008,3624.0,0.97524219591,1.0,2016-01-01
Humboldt,C-IV,JAN,2016,2016.0,2016.0,0.365771688827,19917.0,0.914546790339,1.0,2016-01-01
Imperial,C-IV,JAN,2016,2016.0,2016.0,0.445911784759,42511.0,0.965522723659,1.0,2016-01-01
Inyo,C-IV,JAN,2016,2016.0,2016.0,0.346133976236,2010.0,0.95486935867,1.0,2016-01-01
Kern,C-IV,JAN,2016,2016.0,2016.0,0.400405537895,161727.0,0.954423133668,1.0,2016-01-01
Kings,C-IV,JAN,2016,2016.0,2016.0,0.427736266777,24730.0,0.962181931367,1.0,2016-01-01
Lake,C-IV,JAN,2016,2016.0,2016.0,0.383804131409,12337.0,0.961274738975,1.0,2016-01-01
Lassen,C-IV,JAN,2016,2016.0,2016.0,0.376951672862,3042.0,0.939759036145,1.0,2016-01-01
Los Angeles,LRS,JAN,2016,2016.0,2016.0,0.251640944703,1046239.0,0.902501237852,1.0,2016-01-01
Madera,C-IV,JAN,2016,2016.0,2016.0,0.417049096994,29535.0,0.970173767369,1.0,2016-01-01
Marin,C-IV,JAN,2016,2016.0,2016.0,0.219166721229,10042.0,0.948880279694,1.0,2016-01-01
Mariposa,C-IV,JAN,2016,2016.0,2016.0,0.410912019328,2041.0,0.955524344569,1.0,2016-01-01
