county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate,hispanic_pa,hispanic_na,hispanic_tot,asian_pac_islander_pa,asian_pac_islander_na,asian_pac_islander_tot,other_pa,other_na,other_tot,asian_pac_islander_other_pa,asian_pac_islander_other_na,asian_pac_islander_other_tot,asian_pac_islander_total_pa,asian_pac_islander_total_na,asian_pac_islander_total_tot
Marin,5.0,30.0,35.0,28.0,211.0,239.0,10.0,102.0,112.0,1.0,7.0,8.0,1.0,11.0,12.0,1.0,2.0,3.0,1.0,9.0,10.0,2.0,7.0,9.0,0.0,2.0,2.0,11.0,52.0,63.0,1.0,18.0,19.0,0.0,1.0,1.0,136.0,409.0,545.0,5.0,11.0,16.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,4.0,0.0,2.0,2.0,260.0,2046.0,2306.0,1.0,8.0,9.0,4.0,2.0,6.0,1.0,8.0,9.0,0.0,2.0,2.0,68.0,471.0,539.0,27.0,113.0,140.0,535.0,3311.0,3846.0,0.0,2.0,2.0,7.0,83.0,90.0,7.0,80.0,87.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,52.0,289.0,341.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,61.0,438.0,499.0,23.0,109.0,132.0,145.0,927.0,1072.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Mariposa,1.0,20.0,21.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,381.0,472.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,11.0,2.0,3.0,5.0,100.0,423.0,523.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,11.0,2.0,3.0,5.0,6.0,37.0,43.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Mendocino,84.0,331.0,415.0,3.0,66.0,69.0,1.0,48.0,49.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,86.0,93.0,0.0,14.0,14.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,3230.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,828.0,939.0,695.0,4555.0,5250.0,2.0,15.0,17.0,3.0,58.0,61.0,1.0,48.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,179.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,165.0,202.0,66.0,420.0,486.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Merced,39.0,63.0,102.0,346.0,629.0,975.0,18.0,28.0,46.0,1.0,9.0,10.0,1.0,4.0,5.0,2.0,3.0,5.0,14.0,31.0,45.0,0.0,2.0,2.0,35.0,37.0,72.0,2.0,5.0,7.0,272.0,503.0,775.0,1.0,7.0,8.0,404.0,881.0,1285.0,9.0,34.0,43.0,3.0,10.0,13.0,2.0,4.0,6.0,2.0,8.0,10.0,1.0,12.0,13.0,1.0,0.0,1.0,4083.0,8702.0,12785.0,9.0,25.0,34.0,1.0,5.0,6.0,9.0,22.0,31.0,1.0,3.0,4.0,12.0,21.0,33.0,100.0,175.0,275.0,5013.0,10560.0,15573.0,12.0,17.0,29.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,13.0,21.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2975.0,5777.0,8752.0,4.0,11.0,15.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,8.0,14.0,98.0,173.0,271.0,3106.0,6013.0,9119.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Modoc,2.0,25.0,27.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,226.0,291.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,34.0,8.0,14.0,22.0,75.0,312.0,387.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,4.0,14.0,18.0,7.0,55.0,62.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Mono,2.0,6.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,245.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,254.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,78.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,78.0,83.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Monterey,7.0,15.0,22.0,64.0,291.0,355.0,30.0,143.0,173.0,3.0,10.0,13.0,0.0,7.0,7.0,2.0,10.0,12.0,14.0,70.0,84.0,4.0,14.0,18.0,0.0,0.0,0.0,9.0,31.0,40.0,2.0,5.0,7.0,0.0,1.0,1.0,112.0,343.0,455.0,13.0,52.0,65.0,1.0,8.0,9.0,2.0,8.0,10.0,6.0,21.0,27.0,3.0,11.0,14.0,1.0,4.0,5.0,1018.0,4890.0,5908.0,8.0,36.0,44.0,39.0,253.0,292.0,10.0,8.0,18.0,0.0,6.0,6.0,437.0,2580.0,3017.0,246.0,885.0,1131.0,1954.0,9359.0,11313.0,0.0,2.0,2.0,31.0,137.0,168.0,26.0,116.0,142.0,2.0,8.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,19.0,28.0,3.0,15.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,13.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,700.0,3691.0,4391.0,0.0,0.0,0.0,36.0,237.0,273.0,2.0,0.0,2.0,0.0,5.0,5.0,414.0,2537.0,2951.0,175.0,688.0,863.0,1370.0,7331.0,8701.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Napa,0.0,10.0,10.0,8.0,42.0,50.0,2.0,6.0,8.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,28.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,33.0,53.0,1.0,7.0,8.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,170.0,1088.0,1258.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,53.0,560.0,613.0,10.0,49.0,59.0,263.0,1796.0,2059.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,365.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,416.0,458.0,9.0,40.0,49.0,99.0,831.0,930.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Nevada,5.0,26.0,31.0,3.0,17.0,20.0,1.0,7.0,8.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,11.0,14.0,1.0,7.0,8.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,334.0,1572.0,1906.0,1.0,15.0,16.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,11.0,70.0,81.0,1.0,7.0,8.0,359.0,1731.0,2090.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,41.0,52.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,64.0,75.0,1.0,5.0,6.0,24.0,130.0,154.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Orange,53.0,212.0,265.0,767.0,5943.0,6710.0,26.0,100.0,126.0,45.0,97.0,142.0,11.0,106.0,117.0,11.0,41.0,52.0,61.0,227.0,288.0,44.0,182.0,226.0,14.0,62.0,76.0,545.0,4931.0,5476.0,5.0,188.0,193.0,5.0,9.0,14.0,441.0,1370.0,1811.0,119.0,224.0,343.0,19.0,84.0,103.0,5.0,11.0,16.0,30.0,114.0,144.0,65.0,15.0,80.0,0.0,0.0,0.0,2283.0,9603.0,11886.0,0.0,6.0,6.0,0.0,5.0,5.0,4.0,9.0,13.0,1.0,5.0,6.0,7.0,17.0,24.0,8688.0,21851.0,30539.0,12363.0,39245.0,51608.0,16.0,31.0,47.0,15.0,77.0,92.0,2.0,0.0,2.0,3.0,5.0,8.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,8.0,8.0,2.0,4.0,6.0,3.0,13.0,16.0,2.0,34.0,36.0,2.0,8.0,10.0,0.0,0.0,0.0,20.0,21.0,41.0,15.0,41.0,56.0,8.0,36.0,44.0,1.0,1.0,2.0,0.0,4.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,180.0,449.0,629.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8688.0,21851.0,30539.0,8934.0,22477.0,31411.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Placer,39.0,116.0,155.0,30.0,109.0,139.0,5.0,20.0,25.0,0.0,1.0,1.0,2.0,7.0,9.0,0.0,5.0,5.0,13.0,35.0,48.0,0.0,3.0,3.0,0.0,6.0,6.0,5.0,15.0,20.0,5.0,17.0,22.0,0.0,0.0,0.0,43.0,134.0,177.0,2.0,8.0,10.0,1.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,3113.0,3892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,601.0,851.0,0.0,0.0,0.0,1143.0,4081.0,5224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,601.0,851.0,0.0,0.0,0.0,250.0,601.0,851.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Plumas,3.0,9.0,12.0,3.0,3.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,264.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,6.0,10.0,16.0,0.0,1.0,1.0,96.0,301.0,397.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,13.0,0.0,1.0,1.0,7.0,16.0,23.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Riverside,77.0,249.0,326.0,264.0,795.0,1059.0,13.0,46.0,59.0,22.0,45.0,67.0,8.0,31.0,39.0,4.0,18.0,22.0,57.0,246.0,303.0,6.0,41.0,47.0,39.0,62.0,101.0,46.0,158.0,204.0,65.0,140.0,205.0,4.0,8.0,12.0,2524.0,6155.0,8679.0,98.0,199.0,297.0,18.0,39.0,57.0,7.0,14.0,21.0,36.0,56.0,92.0,37.0,87.0,124.0,0.0,3.0,3.0,4902.0,14681.0,19583.0,10.0,60.0,70.0,1.0,9.0,10.0,42.0,90.0,132.0,2.0,6.0,8.0,23.0,63.0,86.0,9413.0,21957.0,31370.0,17356.0,44264.0,61620.0,19.0,53.0,72.0,7.0,36.0,43.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,4.0,5.0,12.0,17.0,1.0,1.0,2.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,7.0,8.0,0.0,1.0,1.0,28.0,73.0,101.0,17.0,63.0,80.0,1.0,5.0,6.0,0.0,3.0,3.0,0.0,1.0,1.0,16.0,54.0,70.0,0.0,0.0,0.0,1090.0,2035.0,3125.0,2.0,10.0,12.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,6.0,9.0,9241.0,21157.0,30398.0,10409.0,23435.0,33844.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
Sacramento,417.0,974.0,1391.0,1267.0,3045.0,4312.0,104.0,245.0,349.0,44.0,103.0,147.0,199.0,471.0,670.0,23.0,53.0,76.0,227.0,554.0,781.0,20.0,48.0,68.0,243.0,598.0,841.0,402.0,961.0,1363.0,5.0,12.0,17.0,0.0,0.0,0.0,5598.0,13348.0,18946.0,924.0,2201.0,3125.0,66.0,155.0,221.0,18.0,40.0,58.0,50.0,117.0,167.0,790.0,1889.0,2679.0,0.0,0.0,0.0,9363.0,24348.0,33711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,3070.0,5161.0,19660.0,46986.0,66646.0,51.0,100.0,151.0,26.0,81.0,107.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,11.0,37.0,48.0,0.0,1.0,1.0,3.0,25.0,28.0,1.0,3.0,4.0,5.0,12.0,17.0,0.0,0.0,0.0,72.0,140.0,212.0,8.0,11.0,19.0,5.0,9.0,14.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.0,5717.0,8662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,3070.0,5161.0,5193.0,9119.0,14312.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
San Benito,2.0,9.0,11.0,4.0,16.0,20.0,1.0,4.0,5.0,1.0,5.0,6.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,11.0,15.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,244.0,1295.0,1539.0,0.0,3.0,3.0,6.0,6.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,90.0,276.0,366.0,19.0,53.0,72.0,370.0,1674.0,2044.0,2.0,2.0,4.0,2.0,9.0,11.0,0.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,902.0,1076.0,0.0,2.0,2.0,3.0,6.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,85.0,272.0,357.0,17.0,35.0,52.0,284.0,1231.0,1515.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
San Bernardino,166.0,430.0,596.0,399.0,1314.0,1713.0,19.0,71.0,90.0,55.0,99.0,154.0,12.0,52.0,64.0,4.0,33.0,37.0,65.0,294.0,359.0,22.0,70.0,92.0,19.0,23.0,42.0,77.0,294.0,371.0,122.0,352.0,474.0,4.0,26.0,30.0,5138.0,12405.0,17543.0,111.0,319.0,430.0,20.0,45.0,65.0,8.0,28.0,36.0,47.0,116.0,163.0,35.0,126.0,161.0,1.0,4.0,5.0,7902.0,24751.0,32653.0,25.0,100.0,125.0,6.0,13.0,19.0,42.0,99.0,141.0,4.0,16.0,20.0,38.0,109.0,147.0,11651.0,25398.0,37049.0,25482.0,64954.0,90436.0,30.0,74.0,104.0,15.0,52.0,67.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,21.0,25.0,0.0,1.0,1.0,6.0,6.0,12.0,1.0,2.0,3.0,3.0,13.0,16.0,0.0,2.0,2.0,49.0,109.0,158.0,20.0,78.0,98.0,2.0,3.0,5.0,0.0,4.0,4.0,1.0,4.0,5.0,17.0,67.0,84.0,0.0,0.0,0.0,2559.0,7810.0,10369.0,8.0,22.0,30.0,1.0,3.0,4.0,6.0,10.0,16.0,1.0,2.0,3.0,8.0,27.0,35.0,11484.0,24668.0,36152.0,14181.0,32855.0,47036.0,2009,JUL,3.0,2009-07-01,,,,,,,,,,,,,,,
